Fecha;año;mes;día;Tipo de Egreso;Nota-Observacion;Valor;Grupo 1;Quien paga;De donde Paga;Actuals / FCST
26/06/2026;2026;6;26;GASTOS CASA/PERSONALES;ARRLO TECHO - ANTICIPO MAHICOL REYES;350000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
27/06/2026;2026;6;27;RE-BRANDING;dota todo camisas azules - sena;998000;COSTOS DIRECTOS;Juan;EFECTIVO;ACT
30/06/2026;2026;6;30;Domicilios entrega almacen;CASTELLANA  .- CANTACLARO PANTALON CONALCO;11000;COSTOS DIRECTOS;Juan;EFECTIVO;ACT
30/06/2026;2026;6;30;Domicilios mandados taller;CONALCO CAMISETAS PARA DOMICILIO;5000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
30/06/2026;2026;6;30;Nómina Yaneth;DEL 15AL 30 DE JUNIO/2026 SIN AUXILIO TRANS. VACA;904000;GASTOS OPERACIONALES;Juan;EFECTIVO;ACT
30/06/2026;2026;6;30;Energía almacen;PAGO MES DE JUNIO /2026;100500;COSTOS INDIRECTOS DE FABRICACIÓN (CIF);Juan;EFECTIVO;ACT
1/07/2026;2026;7;1;Domicilios mandados taller;CAMISAS SENA - MERCANCIA DE LA TARDE;10000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
1/07/2026;2026;7;1;GASTOS CASA/PERSONALES;ARREGLOS FUNEBRES ROSALINDA;190000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
1/07/2026;2026;7;1;RE-BRANDING;DOTA TODO CAMISAS AZULES JEAN CHALECOS;422000;COSTOS DIRECTOS;Juan;EFECTIVO;ACT
2/07/2026;2026;7;2;Domicilios mandados taller;camisetas conalco;5000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
2/07/2026;2026;7;2;RE-BRANDING;camisa azul 3xl;40000;COSTOS DIRECTOS;Juan;EFECTIVO;ACT
3/07/2026;2026;7;3;Domicilios entrega almacen;MERCANCIA;5000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
4/07/2026;2026;7;4;Domicilios entrega almacen;mercancia bombachos colsafa;5000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
3/07/2026;2026;7;3;Fletes;medias conalco;120000;LOGÍSTICA Y TRANSPORTE;Clelia;EFECTIVO;ACT
4/07/2026;2026;7;4;GASTOS CASA/PERSONALES;clelia cierres;100000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
4/07/2026;2026;7;4;Tela;tele drogueria azul turqui;531000;COSTOS DIRECTOS;Juan;EFECTIVO;ACT
4/07/2026;2026;7;4;Domicilios entrega almacen;mercancia;5000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
7/07/2026;2026;7;7;Tela;Tejilar;4724812;COSTOS DIRECTOS;Clelia;B BOGOTA;ACT
6/07/2026;2026;7;6;;Aire acondicionado;2600000;0;Juan;BBVA;ACT
6/07/2026;2026;7;6;GASTOS CASA/PERSONALES;pan de bono juan;5000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
6/07/2026;2026;7;6;Nómina Yaneth;PRIMAS DE JUNIO/2026;1000000;GASTOS OPERACIONALES;Juan;EFECTIVO;ACT
7/07/2026;2026;7;7;Arriendo almacen;MES DE JUNIO/26;900000;COSTOS INDIRECTOS DE FABRICACIÓN (CIF);Juan;EFECTIVO;ACT
8/07/2026;2026;7;8;Tela;PALACIO ADORNO MANTEL MONJA GUIPIOR;117000;COSTOS DIRECTOS;Juan;EFECTIVO;ACT
8/07/2026;2026;7;8;Tela;MONACO BIOTO BOLSILLO BOMBACHO INMACULADA;118000;COSTOS DIRECTOS;Juan;EFECTIVO;ACT
8/07/2026;2026;7;8;GASTOS CASA/PERSONALES;PAPELERIA MACONDO - MARCADOR - CUADERNO;9000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
8/07/2026;2026;7;8;GASTOS CASA/PERSONALES;juan;20000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
9/07/2026;2026;7;9;GASTOS CASA/PERSONALES;bolsas almacen;60000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
9/07/2026;2026;7;9;GASTOS CASA/PERSONALES;miel juan;20000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
10/07/2026;2026;7;10;Salud Betty;mes de julio/2026;670000;GASTOS CASA /PERSONALES;Juan;EFECTIVO;ACT
10/07/2026;2026;7;10;GASTOS CASA/PERSONALES;PALACIO ADORNO MANTEL GUIPIOR;70000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
14/07/2026;2026;7;14;GASTOS CASA/PERSONALES;TELA VERDE CHALECOS - MAXITELAS;71000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
14/07/2026;2026;7;14;GASTOS CASA/PERSONALES;CIERRES CHALESCOS - PALACIO DEL ADORNO;14000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
14/07/2026;2026;7;14;Domicilios mandados taller;ALMACEN -TALLER    TALLER - ALMACEN LLEVAR TELA;10000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
14/07/2026;2026;7;14;GASTOS CASA/PERSONALES;FACTURA MOVIESTAR - LINEA CLELIA AMAYA;85799;GASTOS CASA/PERSONALES;Juan;NEQUI;ACT
15/07/2026;2026;7;15;Domicilios entrega almacen;domicilio s a clientes;16000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
15/07/2026;2026;7;15;GASTOS CASA/PERSONALES;TELA VERDE CHALECOS - MAXITELAS;9000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
16/07/2026;2026;7;16;GASTOS CASA/PERSONALES;cable - clelia colegio;12000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
16/07/2026;2026;7;16;Domicilios mandados taller;TALLER - ALMACEN -TALLER - CLELIA COLGIO;20000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
16/07/2026;2026;7;16;GASTOS CASA/PERSONALES;JUAN CAMILO;20000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
17/07/2026;2026;7;17;Nómina Yaneth;DEL 1 AL 15 JULIO/2026;1000000;GASTOS OPERACIONALES;Juan;EFECTIVO;ACT
17/07/2026;2026;7;17;GASTOS CASA/PERSONALES;DEVOLUCION DE DINERO - TRANSFERENCIA DOBLE;105000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
17/07/2026;2026;7;17;Tela;TELA ANTIFLUIDO ROSADO Y ESTAMPADO;66000;COSTOS DIRECTOS;Juan;EFECTIVO;ACT
17/07/2026;2026;7;17;Domicilios mandados taller;MOTO - JUAN ALMACEN;10000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
17/07/2026;2026;7;17;GASTOS CASA/PERSONALES;SOPAS JUAN;8000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
17/07/2026;2026;7;17;GASTOS CASA/PERSONALES;PAGO INTERNET ALMACEN;74417;GASTOS CASA/PERSONALES;Juan;BOGOTA;ACT
17/07/2026;2026;7;17;GASTOS CASA/PERSONALES;PAGO SERVICIO MOVIESTAR CASA - TALLER;154697;GASTOS CASA/PERSONALES;Juan;BOGOTA;ACT
21/07/2026;2026;7;21;GASTOS CASA/PERSONALES;pago a james videivi clelia;350000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
21/07/2026;2026;7;21;GASTOS CASA/PERSONALES;AGUA - ALMUERZO JUAN;23000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
22/07/2026;2026;7;22;GASTOS CASA/PERSONALES;2 TAXI - ALMUERZO - JUANK;30000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
22/07/2026;2026;7;22;Domicilios mandados taller;TALLER - ALMACEN - BUSCAR FALDA;15000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
22/07/2026;2026;7;22;GASTOS CASA/PERSONALES;COMPRA CUELLOS - MUESTRA ANTONIO SANTOS;6000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
22/07/2026;2026;7;22;GASTOS CASA/PERSONALES;DOTA TODO - CAMISA AZUL SENA;36000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
22/07/2026;2026;7;22;GASTOS CASA/PERSONALES;COMPRA FALDA COLEGIO SANJOSE;40000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
23/07/2026;2026;7;23;GASTOS CASA/PERSONALES;VARIOS ASEO - ALMACEN;20000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
23/07/2026;2026;7;23;Energía almacen;MES DE JULIO/2026;140000;COSTOS INDIRECTOS DE FABRICACIÓN (CIF);Juan;EFECTIVO;ACT
23/07/2026;2026;7;23;GASTOS CASA/PERSONALES;TELA MUESTRA CAMISETA H. ANTONIA SANTOS;16000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
23/07/2026;2026;7;23;Domicilios entrega almacen;traer mercancia;5000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
24/07/2026;2026;7;24;Tela;Proveedor medias celeste;3000105;COSTOS DIRECTOS;Clelia;BOGOTA;ACT
24/07/2026;2026;7;24;Domicilios mandados taller;taller -llevar muestras antonio santo;10000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
24/07/2026;2026;7;24;Domicilios entrega almacen;DOMICILIO CASTELLANA GVG;5000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
27/07/2026;2026;7;27;Fletes;Cuellos;48000;LOGÍSTICA Y TRANSPORTE;Juan;NEQUI;ACT
27/07/2026;2026;7;27;Domicilios entrega almacen;colsafa bombacho;6000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
27/07/2026;2026;7;27;Domicilios entrega almacen;richar doble;8000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
29/07/2026;2026;7;29;Tela;B medellin;46000;COSTOS DIRECTOS;Juan;EFECTIVO;ACT
29/07/2026;2026;7;29;Tela;bioto;59000;COSTOS DIRECTOS;Juan;EFECTIVO;ACT
29/07/2026;2026;7;29;GASTOS CASA/PERSONALES;palacio del adorno;9000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
29/07/2026;2026;7;29;GASTOS CASA/PERSONALES;CABLES CLELIA VARIOS;60000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
29/07/2026;2026;7;29;Domicilios mandados taller;COLEGIO CLELIA Y TALLER;10000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
29/07/2026;2026;7;29;GASTOS CASA/PERSONALES;juan;10000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
30/07/2026;2026;7;30;GASTOS CASA/PERSONALES;CLELIA - CABLE;20000;GASTOS CASA /PERSONALES;Juan;EFECTIVO;ACT
1/08/2026;2026;8;1;GASTOS CASA/PERSONALES;PALACIO ADORNO - CIERRES;11000;GASTOS  CASA/ PERSONALES;juan;EFECTIVO;ACT
1/08/2026;2026;8;1;GASTOS CASA/PERSONALES;RECIBO AGUA ALMACEN;54000;GASTOS  CASA/ PERSONALES;juan;EFECTIVO;ACT
3/08/2026;2026;8;3;Botones;pago aproor surtibotones;795000;COSTOS DIRECTOS;Juan;Bancolombia;ACT
3/08/2026;2026;8;3;GASTOS CASA/PERSONALES;lavada carro juan camilo;30000;GASTOS CASA/PERSONALES;juan;EFECTIVO;ACT
3/08/2026;2026;8;3;Refrigerios y bienestar comercial;almuerzo juan camilo;20000;GASTOS OPERACIONALES;juan;EFECTIVO;ACT
3/08/2026;2026;8;3;Refrigerios y bienestar comercial;mani juank;5000;GASTOS OPERACIONALES;Juan;EFECTIVO;ACT
3/08/2026;2026;8;3;GASTOS CASA/PERSONALES;veneno para ratas;14000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
3/08/2026;2026;8;3;RE-BRANDING;dotatodo pantalon mujer jean;40000;COSTOS DIRECTOS;Juan;EFECTIVO;ACT
5/08/2026;2026;8;5;Contador;SIIGO;329535;GASTOS OPERACIONALES;Juan;EFECTIVO;ACT
5/08/2026;2026;8;5;GASTOS CASA/PERSONALES;queso para casa;25000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
6/08/2026;2026;8;6;GASTOS CASA/PERSONALES;compra veneno ratas - mi corral;11000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
10/08/2026;2026;8;10;GASTOS CASA/PERSONALES;CLELIA-ARREGLO DIDEO VIP;100000;GASTOS CASA/PERSONALES;Juan;EFECTIVO;ACT
11/08/2026;2026;8;11;GASTOS CASA/PERSONALES;REVISION TECNICO MECANICA DUSTER;318000;GASTOS  CASA/ PERSONALES;juan;EFECTIVO;ACT
11/08/2026;2026;8;11;DOMICILIOS ENTREGA ALMACEN;DOMICILIO PLAZA FELIZ;5000;COSTOS DIRECTOS;juan;EFECTIVO;ACT
8/08/2026;2026;8;8;Tela;tela zaneti colsafa (201.6 metros);4391203;COSTOS DIRECTOS;Juan;BBVA;ACT
12/08/2026;2026;8;12;Tela;tela T180 bombacho colsafa (208.2 metros);5123635;COSTOS DIRECTOS;Juan;BBVA;ACT
12/08/2026;2026;8;12;Refrigerios y bienestar comercial;JUAN;20000;GASTOS OPERACIONALES;Juan;EFECTIVO;ACT
12/08/2026;2026;8;12;Salud Betty;BETTY;680000;COSTOS INDIRECTOS DE FABRICACIÓN (CIF);Juan;EFECTIVO;ACT
12/08/2026;2026;8;12;Arriendo almacen;ENCASA MES DE AGOSTO/2026;900000;COSTOS INDIRECTOS DE FABRICACIÓN (CIF);Juan;EFECTIVO;ACT
12/08/2026;2026;8;12;Domicilios entrega almacen;RICHAR 39 CON 9;4000;LOGÍSTICA Y TRANSPORTE;Juan;EFECTIVO;ACT
14/08/2026;2026;8;14;Funeraria los olivos;Funeraria los olivos;60000;GASTOS NO OPERACIONALES;Juan;EFECTIVO;ACT
